Ranking,Puntaje_mat,PTJE_NEM,PROMEDIO_NOTAS,GENERO,TIPO_ESTABLECIMIENTO,Comuna_alumno,Univ,INGRESO_PERCAPITA_GRUPO_FA,Id_alumno,AÑO_ADMISION,ID_nuevo,Iniciales
1,690.0,551,5.43,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6,id_5138551873817,2026,1669,USM
1,880.0,851,6.48,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5138551873840,2026,1670,PUC
1,682.0,951,6.83,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,8,id_5138551973802,2026,1671,UDD
1,587.0,851,6.48,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5138551973830,2026,1672,PUC
2,587.0,851,6.48,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5138551973830,2026,1672,UCH
3,587.0,851,6.48,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5138551973830,2026,1672,UAI
4,587.0,851,6.48,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5138551973830,2026,1672,USM
1,682.0,757,6.15,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5138551973832,2026,1673,UCH
2,682.0,757,6.15,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,99,id_5138551973832,2026,1673,UANDES
3,682.0,757,6.15,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5138551973832,2026,1673,UAI
1,780.0,956,6.85,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5138551973874,2026,1674,UCH
1,690.0,643,5.75,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5138551973877,2026,1675,UDD
2,690.0,643,5.75,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5138551973877,2026,1675,UANDES
3,690.0,643,5.75,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5138551973877,2026,1675,USM
1,793.0,837,6.43,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5138551973893,2026,1676,UAI
2,793.0,837,6.43,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5138551973893,2026,1676,UANDES
3,793.0,837,6.43,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5138551973893,2026,1676,UDD
1,767.0,871,6.55,MASCULINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5139551073906,2026,1677,UCH
1,767.0,479,5.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5139551173909,2026,1678,UDD
1,807.0,870,6.55,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,6,id_5139551273926,2026,1679,UAI
1,975.0,879,6.58,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551273974,2026,1680,PUC
2,975.0,879,6.58,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5139551273974,2026,1680,UCH
3,975.0,879,6.58,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5139551273974,2026,1680,UAI
1,645.0,857,6.5,FEMENINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551373911,2026,1681,PUC
2,645.0,857,6.5,FEMENINO,MUNICIPAL,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5139551373911,2026,1681,UCH
1,900.0,751,6.13,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551373913,2026,1682,PUC
1,723.0,799,6.3,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551373967,2026,1683,PUC
2,723.0,799,6.3,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5139551373967,2026,1683,USM
1,880.0,937,6.78,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5139551473929,2026,1684,UCH
2,880.0,937,6.78,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5139551473929,2026,1684,UAI
3,880.0,937,6.78,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5139551473929,2026,1684,USM
4,880.0,937,6.78,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551473929,2026,1684,PUC
1,975.0,914,6.7,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551473935,2026,1685,PUC
2,975.0,914,6.7,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551473935,2026,1685,UCH
3,975.0,914,6.7,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551473935,2026,1685,UANDES
1,880.0,722,6.03,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5139551473957,2026,1686,UANDES
2,880.0,722,6.03,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5139551473957,2026,1686,UDD
3,880.0,722,6.03,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5139551473957,2026,1686,UAI
4,880.0,722,6.03,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5139551473957,2026,1686,USM
1,1000.0,865,6.53,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551473972,2026,1687,PUC
2,1000.0,865,6.53,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551473972,2026,1687,UCH
1,948.0,942,6.8,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551473974,2026,1688,PUC
2,948.0,942,6.8,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551473974,2026,1688,UCH
1,975.0,942,6.8,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551573911,2026,1689,PUC
1,923.0,828,6.4,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5139551573926,2026,1690,UAI
1,1000.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551573935,2026,1691,UCH
1,631.0,636,5.73,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,99,id_5139551673937,2026,1692,UDD
1,753.0,900,6.65,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,5,id_5139551673961,2026,1693,UCH
2,753.0,900,6.65,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5139551673961,2026,1693,PUC
1,880.0,793,6.28,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551773927,2026,1694,PUC
1,807.0,580,5.53,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_5139551773931,2026,1695,UCH
1,553.0,965,6.88,MASCULINO,OTRO,OTRA REGION,UNIVERSIDAD DE CHILE,9,id_5139551873900,2026,1696,UCH
1,948.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873923,2026,1697,UAI
2,948.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551873923,2026,1697,UCH
3,948.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551873923,2026,1697,UANDES
4,948.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551873923,2026,1697,PUC
1,753.0,757,6.15,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873934,2026,1698,UAI
2,753.0,757,6.15,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5139551873934,2026,1698,UDD
1,975.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551873936,2026,1699,UCH
2,975.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873936,2026,1699,UAI
3,975.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551873936,2026,1699,UANDES
4,975.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5139551873936,2026,1699,UDD
1,609.0,851,6.48,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,4,id_5139551873938,2026,1700,UAI
2,609.0,851,6.48,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_5139551873938,2026,1700,USM
3,609.0,851,6.48,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,id_5139551873938,2026,1700,PUC
4,609.0,851,6.48,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,4,id_5139551873938,2026,1700,UANDES
1,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873939,2026,1701,UAI
2,1000.0,785,6.25,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,10,id_5139551873939,2026,1701,UDD
1,975.0,914,6.7,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5139551873947,2026,1702,UCH
2,975.0,914,6.7,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5139551873947,2026,1702,PUC
3,975.0,914,6.7,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5139551873947,2026,1702,UAI
1,975.0,765,6.18,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5139551873961,2026,1703,UCH
2,975.0,765,6.18,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5139551873961,2026,1703,UANDES
1,900.0,922,6.73,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_5139551873964,2026,1704,UCH
2,900.0,922,6.73,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5139551873964,2026,1704,UAI
3,900.0,922,6.73,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5139551873964,2026,1704,PUC
1,842.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551873973,2026,1705,UCH
2,842.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873973,2026,1705,UAI
3,842.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_5139551873973,2026,1705,PUC
4,842.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551873973,2026,1705,UANDES
1,861.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551873991,2026,1706,UANDES
2,861.0,900,6.65,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551873991,2026,1706,UAI
1,1000.0,851,6.48,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,10,id_5139551973918,2026,1707,UCH
2,1000.0,851,6.48,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,10,id_5139551973918,2026,1707,UANDES
3,1000.0,851,6.48,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5139551973918,2026,1707,UAI
1,807.0,713,6.0,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,6,id_5139551973932,2026,1708,UDD
1,923.0,928,6.75,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5139551973981,2026,1709,UAI
1,975.0,785,6.25,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,9,id_5140551074006,2026,1710,UCH
1,923.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5140551074018,2026,1711,UCH
2,923.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5140551074018,2026,1711,PUC
3,923.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5140551074018,2026,1711,USM
1,880.0,900,6.65,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5140551074025,2026,1712,PUC
2,880.0,900,6.65,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,99,id_5140551074025,2026,1712,UCH
1,672.0,680,5.88,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_5140551074072,2026,1713,UAI
2,672.0,680,5.88,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,8,id_5140551074072,2026,1713,UDD
3,672.0,680,5.88,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,8,id_5140551074072,2026,1713,UCH
4,672.0,680,5.88,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,8,id_5140551074072,2026,1713,UANDES
1,753.0,928,6.75,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5140551174008,2026,1714,UANDES
2,753.0,928,6.75,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,99,id_5140551174008,2026,1714,UCH
3,753.0,928,6.75,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5140551174008,2026,1714,UDD
1,723.0,757,6.15,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_5140551174033,2026,1715,USM
1,861.0,928,6.75,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5140551174056,2026,1716,UCH
1,923.0,785,6.25,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5140551174058,2026,1717,UAI
1,861.0,814,6.35,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5140551174082,2026,1718,UAI
1,861.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5140551274063,2026,1719,UAI
2,861.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,7,id_5140551274063,2026,1719,UANDES
3,861.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,7,id_5140551274063,2026,1719,UCH
4,861.0,785,6.25,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5140551274063,2026,1719,PUC
1,609.0,415,5.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_5140551374006,2026,1720,UCH
2,609.0,415,5.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_5140551374006,2026,1720,PUC
1,1000.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_5140551374011,2026,1721,PUC
2,1000.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_5140551374011,2026,1721,UAI
3,1000.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,5,id_5140551374011,2026,1721,UCH
4,1000.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,5,id_5140551374011,2026,1721,UDD
5,1000.0,865,6.53,MASCULINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,5,id_5140551374011,2026,1721,UANDES
1,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,6,id_5140551374039,2026,1722,PUC
2,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,6,id_5140551374039,2026,1722,UCH
3,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6,id_5140551374039,2026,1722,USM
4,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,6,id_5140551374039,2026,1722,UAI
5,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,6,id_5140551374039,2026,1722,UANDES
6,880.0,937,6.78,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,6,id_5140551374039,2026,1722,UDD
1,807.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_5140551374075,2026,1723,UANDES
2,807.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5140551374075,2026,1723,UAI
3,807.0,771,6.2,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_5140551374075,2026,1723,UDD
1,923.0,907,6.68,FEMENINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5140551474055,2026,1724,UAI
1,767.0,771,6.2,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_5140551474057,2026,1725,UAI
2,767.0,771,6.2,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,7,id_5140551474057,2026,1725,UDD
3,767.0,771,6.2,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,7,id_5140551474057,2026,1725,UANDES
4,767.0,771,6.2,MASCULINO,PARTICULAR PAGADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_5140551474057,2026,1725,PUC
5,767.0,771,6.2,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE CHILE,7,id_5140551474057,2026,1725,UCH
1,861.0,814,6.35,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5140551474088,2026,1726,UAI
1,780.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_5140551574012,2026,1727,PUC
2,780.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_5140551574012,2026,1727,UCH
3,780.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,2,id_5140551574012,2026,1727,USM
4,780.0,650,5.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,2,id_5140551574012,2026,1727,UAI
1,923.0,985,6.95,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,9,id_5140551574046,2026,1728,PUC
1,880.0,751,6.13,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5140551574070,2026,1729,UAI
2,880.0,751,6.13,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DE LOS ANDES,99,id_5140551574070,2026,1729,UANDES
3,880.0,751,6.13,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,99,id_5140551574070,2026,1729,UDD
1,880.0,799,6.3,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_5140551674016,2026,1730,PUC
2,880.0,799,6.3,FEMENINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_5140551674016,2026,1730,UCH
1,595.0,765,6.18,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5140551674046,2026,1731,UCH
2,595.0,765,6.18,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_5140551674046,2026,1731,USM
1,682.0,473,5.18,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_5140551774051,2026,1732,USM
1,738.0,871,6.55,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_5140551874008,2026,1733,PUC
2,738.0,871,6.55,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_5140551874008,2026,1733,UCH
1,767.0,771,6.2,FEMENINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_5140551974083,2026,1734,UAI
1,516.0,842,6.45,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,9,id_5140551974091,2026,1735,USM
2,516.0,842,6.45,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,9,id_5140551974091,2026,1735,UDD
3,516.0,842,6.45,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,9,id_5140551974091,2026,1735,UAI
4,516.0,842,6.45,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,9,id_5140551974091,2026,1735,UCH
1,807.0,765,6.18,MASCULINO,PARTICULAR PAGADO,SECTOR ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5141551074101,2026,1736,UAI
1,807.0,765,6.18,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_5141551074145,2026,1737,UAI
